trades,wins,losses,win_rate,tp_hits,sl_hits,long_trades,short_trades,avg_R,median_R,avg_win_R,avg_loss_R,expectancy_R,profit_factor,net_profit,return_pct,max_drawdown_abs,max_drawdown_pct,avg_drawdown_abs,equity_final,sharpe_R,avg_hold_bars,median_hold_bars,R_std,R_skew,R_kurtosis,R_95pct,R_05pct,CAGR,MAR,profit_per_trade,risk_of_ruin,ny_session_win_rate,zone_OB_trades,zone_OB_win_rate,bias_aligned_win_rate,displacement_atr_mult,sweep_lookback,cosd_prior_break_bars,rr_tp_alt,max_pullback_candles,variant_id,signals,trades_pct_of_signals
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,2.5,7,28,1,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-201.96813938542803,-40.393627877085606,-148.82208847305043,-33.30441384190795,-72.71544426765355,298.031860614572,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.0026050142989447,-67.32271312847601,,,3,0.0,,1.2,20,2,1.5,7,30,3,1.0
3,0,3,0.0,0,3,3,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-167.87941753003037,-33.575883506006086,-111.07286029937109,-25.06193674827874,-55.959805843343474,332.1205824699696,,3.0,4.0,0.0,,0.0,-1.0,-1.0,-0.9999999999999999,-3.9901146110293335,-55.95980584334345,,,3,0.0,,0.8,30,1,2.0,3,31,3,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,2.0,3,32,1,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,2,1.5,7,34,1,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,2.0,5,35,1,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,30,2,2.0,3,36,2,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,15,2,2.0,3,37,2,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,30,2,1.5,3,38,2,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-191.8656966410719,-38.37313932821438,-138.71964572869433,-31.04362085462809,-69.34796335286819,308.1343033589281,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.2212737189480154,-63.955232213690635,,,3,0.0,,1.2,20,1,2.5,7,39,3,1.0
3,0,3,0.0,0,3,3,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-167.87941753003037,-33.575883506006086,-111.07286029937109,-25.06193674827874,-55.959805843343474,332.1205824699696,,3.0,4.0,0.0,,0.0,-1.0,-1.0,-0.9999999999999999,-3.9901146110293335,-55.95980584334345,,,3,0.0,,0.8,30,1,2.5,7,40,3,1.0
3,0,3,0.0,0,3,2,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-147.01076271930913,-29.40215254386184,-93.86471180693161,-21.00568026725124,-46.932355903465805,352.9892372806908,,1.0,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-4.76061706775116,-49.00358757310304,,,3,0.0,,0.8,20,2,2.5,3,42,3,1.0
4,0,4,0.0,0,4,3,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-221.0238354647253,-44.204767092945076,-164.21727823406604,-37.0531831897009,-82.74370265751992,278.9761645352746,,2.5,2.5,0.0,,,-1.0,-1.0,-1.0,-2.698823458379561,-55.255958866181324,,,4,0.0,,0.8,15,1,2.0,7,44,4,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,15,2,2.5,3,48,2,1.0
2,0,2,0.0,0,2,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-122.47029524228782,-24.49405904845756,-69.32424432991024,-15.513848422164584,-34.66212216495512,377.5297047577122,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.445853877051572,-61.23514762114391,,,2,0.0,,1.2,20,1,1.5,3,49,2,1.0
3,0,3,0.0,0,3,2,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-147.0091297416265,-29.40182594832531,-100.07677383816076,-22.088704665221602,-49.00304324720886,352.99087025837343,,1.0,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-4.5272007351996875,-49.003043247208836,,,3,0.0,,0.8,15,2,1.5,5,50,3,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,2,2.5,3,51,1,1.0
3,0,3,0.0,0,3,3,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-167.87941753003037,-33.575883506006086,-111.07286029937109,-25.06193674827874,-55.959805843343474,332.1205824699696,,3.0,4.0,0.0,,0.0,-1.0,-1.0,-0.9999999999999999,-3.9901146110293335,-55.95980584334345,,,3,0.0,,0.8,30,1,1.5,5,52,3,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,30,2,1.5,5,56,2,1.0
4,0,4,0.0,0,4,3,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-221.02546844240794,-44.20509368848159,-167.87941753003037,-37.569191874169015,-84.57477230550207,278.97453155759206,,2.5,2.5,0.0,,,-1.0,-1.0,-1.0,-2.661755417442337,-55.256367110601985,,,4,0.0,,0.8,20,1,2.5,3,58,4,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,2.5,3,60,1,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-218.1463328029607,-43.62926656059215,-148.82208847305048,-34.55548321764659,-72.71544426765358,281.8536671970393,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-2.8938967332667076,-72.71544426765357,,,3,0.0,,1.2,15,2,1.5,5,61,3,1.0
4,0,4,0.0,0,4,2,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-200.15518065400406,-40.03103613080082,-147.00912974162657,-32.89869767108177,-71.951549363006,299.84481934599586,,1.0,1.0,0.0,,,-1.0,-1.0,-1.0,-3.0396340000990625,-50.038795163501014,,,4,0.0,,0.8,20,2,1.5,7,63,4,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-208.04389005860457,-41.608778011720915,-138.71964572869433,-32.20976428377307,-69.34796335286819,291.9561099413954,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.1046486127307342,-69.34796335286819,,,3,0.0,,1.2,15,1,1.5,7,65,3,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-208.04389005860457,-41.608778011720915,-138.71964572869433,-32.20976428377307,-69.34796335286819,291.9561099413954,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.1046486127307342,-69.34796335286819,,,3,0.0,,1.2,15,1,2.0,5,66,3,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-218.1463328029607,-43.62926656059215,-148.82208847305048,-34.55548321764659,-72.71544426765358,281.8536671970393,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-2.8938967332667076,-72.71544426765357,,,3,0.0,,1.2,15,2,2.5,7,68,3,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-208.04389005860457,-41.608778011720915,-138.71964572869433,-32.20976428377307,-69.34796335286819,291.9561099413954,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.1046486127307342,-69.34796335286819,,,3,0.0,,1.2,15,1,2.0,7,69,3,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,2,2.0,3,70,1,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-208.04389005860457,-41.608778011720915,-138.71964572869433,-32.20976428377307,-69.34796335286819,291.9561099413954,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.1046486127307342,-69.34796335286819,,,3,0.0,,1.2,15,1,2.5,7,71,3,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-208.04389005860457,-41.608778011720915,-138.71964572869433,-32.20976428377307,-69.34796335286819,291.9561099413954,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.1046486127307342,-69.34796335286819,,,3,0.0,,1.2,15,1,1.5,5,73,3,1.0
5,0,5,0.0,0,5,3,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-274.16988637710284,-54.83397727542059,-221.02383546472532,-49.46220927799954,-111.64020791054335,225.8301136228971,,2.2,1.0,0.0,,,-1.0,-1.0,-1.0,-2.021745519654322,-54.833977275420565,,,5,0.0,,0.8,20,1,1.5,7,74,5,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,30,2,1.5,7,75,2,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-218.1463328029607,-43.62926656059215,-148.82208847305048,-34.55548321764659,-72.71544426765358,281.8536671970393,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-2.8938967332667076,-72.71544426765357,,,3,0.0,,1.2,15,2,2.5,5,76,3,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-191.8656966410719,-38.37313932821438,-138.71964572869433,-31.04362085462809,-69.34796335286819,308.1343033589281,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.2212737189480154,-63.955232213690635,,,3,0.0,,1.2,20,1,1.5,7,77,3,1.0
4,0,4,0.0,0,4,2,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-200.15518065400406,-40.03103613080082,-147.00912974162657,-32.89869767108177,-71.951549363006,299.84481934599586,,1.0,1.0,0.0,,,-1.0,-1.0,-1.0,-3.0396340000990625,-50.038795163501014,,,4,0.0,,0.8,20,2,2.5,5,78,4,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,15,2,1.5,3,80,2,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-218.1463328029607,-43.62926656059215,-148.82208847305048,-34.55548321764659,-72.71544426765358,281.8536671970393,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-2.8938967332667076,-72.71544426765357,,,3,0.0,,1.2,15,2,2.0,5,81,3,1.0
4,0,4,0.0,0,4,3,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-221.02546844240794,-44.20509368848159,-167.87941753003037,-37.569191874169015,-84.57477230550207,278.97453155759206,,2.5,2.5,0.0,,,-1.0,-1.0,-1.0,-2.661755417442337,-55.256367110601985,,,4,0.0,,0.8,20,1,2.0,3,82,4,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-208.04389005860457,-41.608778011720915,-138.71964572869433,-32.20976428377307,-69.34796335286819,291.9561099413954,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.1046486127307342,-69.34796335286819,,,3,0.0,,1.2,15,1,2.5,5,83,3,1.0
4,0,4,0.0,0,4,2,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-200.15518065400406,-40.03103613080082,-147.00912974162657,-32.89869767108177,-71.951549363006,299.84481934599586,,1.0,1.0,0.0,,,-1.0,-1.0,-1.0,-3.0396340000990625,-50.038795163501014,,,4,0.0,,0.8,20,2,2.0,5,84,4,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,1.5,7,86,1,1.0
2,0,2,0.0,0,2,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-138.6484886598205,-27.729697731964098,-69.32424432991024,-16.096621046626698,-34.66212216495512,361.3515113401795,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.2124839561254745,-69.32424432991024,,,2,0.0,,1.2,15,2,1.5,3,87,2,1.0
2,0,2,0.0,0,2,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-122.47029524228782,-24.49405904845756,-69.32424432991024,-15.513848422164584,-34.66212216495512,377.5297047577122,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.445853877051572,-61.23514762114391,,,2,0.0,,1.2,20,1,2.5,3,89,2,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,2,2.5,7,90,1,1.0
3,0,3,0.0,0,3,3,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-167.87941753003037,-33.575883506006086,-111.07286029937109,-25.06193674827874,-55.959805843343474,332.1205824699696,,3.0,4.0,0.0,,0.0,-1.0,-1.0,-0.9999999999999999,-3.9901146110293335,-55.95980584334345,,,3,0.0,,0.8,30,1,2.0,7,91,3,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,2.0,7,92,1,1.0
4,0,4,0.0,0,4,3,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-221.0238354647253,-44.204767092945076,-164.21727823406604,-37.0531831897009,-82.74370265751992,278.9761645352746,,2.5,2.5,0.0,,,-1.0,-1.0,-1.0,-2.698823458379561,-55.255958866181324,,,4,0.0,,0.8,15,1,2.0,5,94,4,1.0
2,0,2,0.0,0,2,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-122.47029524228782,-24.49405904845756,-69.32424432991024,-15.513848422164584,-34.66212216495512,377.5297047577122,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.445853877051572,-61.23514762114391,,,2,0.0,,1.2,20,2,1.5,3,95,2,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,30,2,2.5,3,96,2,1.0
3,0,3,0.0,0,3,2,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-147.01076271930913,-29.40215254386184,-93.86471180693161,-21.00568026725124,-46.932355903465805,352.9892372806908,,1.0,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-4.76061706775116,-49.00358757310304,,,3,0.0,,0.8,20,2,1.5,3,99,3,1.0
3,0,3,0.0,0,3,3,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-167.87941753003037,-33.575883506006086,-111.07286029937109,-25.06193674827874,-55.959805843343474,332.1205824699696,,3.0,4.0,0.0,,0.0,-1.0,-1.0,-0.9999999999999999,-3.9901146110293335,-55.95980584334345,,,3,0.0,,0.8,30,1,1.5,3,102,3,1.0
2,0,2,0.0,0,2,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-122.47029524228782,-24.49405904845756,-69.32424432991024,-15.513848422164584,-34.66212216495512,377.5297047577122,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.445853877051572,-61.23514762114391,,,2,0.0,,1.2,20,2,2.5,3,103,2,1.0
1,0,1,0.0,0,1,0,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-69.32424432991024,-13.864848865982049,0.0,0.0,0.0,430.67575567008976,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,-69.32424432991024,,,1,0.0,,1.2,30,1,1.5,5,104,1,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-218.1463328029607,-43.62926656059215,-148.82208847305048,-34.55548321764659,-72.71544426765358,281.8536671970393,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-2.8938967332667076,-72.71544426765357,,,3,0.0,,1.2,15,2,1.5,7,105,3,1.0
3,0,3,0.0,0,3,2,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-147.0091297416265,-29.40182594832531,-100.07677383816076,-22.088704665221602,-49.00304324720886,352.99087025837343,,1.0,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-4.5272007351996875,-49.003043247208836,,,3,0.0,,0.8,15,2,2.0,5,106,3,1.0
5,0,5,0.0,0,5,3,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-274.16988637710284,-54.83397727542059,-221.02383546472532,-49.46220927799954,-111.64020791054335,225.8301136228971,,2.2,1.0,0.0,,,-1.0,-1.0,-1.0,-2.021745519654322,-54.833977275420565,,,5,0.0,,0.8,20,1,2.5,5,109,5,1.0
3,0,3,0.0,0,3,0,3,-1.0,-1.0,0.0,1.0,-1.0,0.0,-191.8656966410719,-38.37313932821438,-138.71964572869433,-31.04362085462809,-69.34796335286819,308.1343033589281,,1.3333333333333333,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-3.2212737189480154,-63.955232213690635,,,3,0.0,,1.2,20,1,2.0,5,110,3,1.0
3,0,3,0.0,0,3,2,1,-1.0,-1.0,0.0,1.0,-1.0,0.0,-147.0091297416265,-29.40182594832531,-100.07677383816076,-22.088704665221602,-49.00304324720886,352.99087025837343,,1.0,1.0,0.0,,0.0,-1.0,-1.0,-1.0,-4.5272007351996875,-49.003043247208836,,,3,0.0,,0.8,15,2,2.5,5,113,3,1.0
2,0,2,0.0,0,2,0,2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-122.47029524228782,-24.49405904845756,-69.32424432991024,-15.513848422164584,-34.66212216495512,377.5297047577122,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.445853877051572,-61.23514762114391,,,2,0.0,,1.2,20,2,2.0,3,115,2,1.0
2,0,2,0.0,0,2,2,0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-93.86471180693157,-18.772942361386324,-46.932355903465805,-10.35879664217779,-23.466177951732902,406.1352881930684,,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-9.653630962580266,-46.93235590346578,,,2,0.0,,0.8,30,2,2.0,5,118,2,1.0
